date,sector,leader_code,leader_pct,leader_next,leader_5d,follower_avg_pct,follower_avg_next
2023-08-28,A股上证,603106.SH,22.169249106078656,-12.195121951219512,-22.92682926829268,18.9817956084463,-4.249711442900153
2023-08-28,A股其他,605286.SH,16.968421052631584,-4.499640028797696,-5.651547876169907,9.462382046185517,-3.3782402353944407
2023-08-28,A股创业板,301469.SZ,71.11111111111111,-25.94805194805194,-34.41558441558442,30.957181280586312,-12.43901461502368
2023-08-28,A股北交所,832571.BJ,59.589041095890416,-28.755364806866957,-25.751072961373396,40.81661868551328,-29.94193198525521
2023-08-28,A股深证,001366.SZ,22.622282608695652,2.382271468144043,-11.357340720221611,19.081644704198233,-0.24586254551940723
2023-08-28,A股科技,688591.SH,26.65662650602408,-23.900118906064204,-12.485136741973841,20.004473354577723,-8.671413221544952
2023-08-30,A股上证,603767.SH,21.014492753623177,4.251497005988029,32.574850299401206,18.21871985048278,1.7580705232674612
2023-08-30,A股其他,605255.SH,13.409415121255355,-0.8805031446540916,1.1320754716981003,11.136495527537043,1.1936214029353458
2023-08-30,A股创业板,301261.SZ,36.57056145675266,-12.240740740740739,-11.222222222222227,31.99037074645042,-2.5492299527323032
2023-08-30,A股深证,002855.SZ,19.047619047619044,9.999999999999996,58.181818181818166,15.011224546140001,1.8606188073324321
2023-08-30,A股科技,688191.SH,38.22784810126581,14.46886446886447,-13.049450549450556,32.55821998623608,-6.536535735815209
2023-08-31,A股科技,688651.SH,21.73913043478261,18.571428571428573,-10.714285714285714,17.238096871812445,-0.6895796317041305
2023-09-04,A股北交所,835174.BJ,33.196721311475414,2.307692307692313,-0.9230769230769171,20.889317031453903,-0.648950748243716
2023-09-25,A股创业板,300570.SZ,28.05290679790835,2.0898390583713606,0.6485707422531732,20.61275103188247,7.720304887698714
2023-09-25,A股科技,688320.SH,25.745497490404507,-2.160131486264385,-7.325663301244434,16.388485743848225,-0.46823464148158517
2023-10-25,A股上证,600735.SH,20.825852782764816,-4.3090638930163445,-6.09212481426449,15.80993261251432,-1.5783439711855507
2023-10-25,A股其他,003039.SZ,14.428857715430851,9.982486865148866,-6.071220081727958,10.845205871603582,-0.4777783861456669
2023-10-25,A股创业板,301519.SZ,27.856468366383375,5.243722304283611,-15.324963072378134,21.907387698113627,0.9034829266109576
2023-10-25,A股深证,000010.SZ,21.629213483146067,-6.466512702078528,-8.083140877598154,18.223402726770203,-7.7698106255104245
2023-10-25,A股科技,688281.SH,15.030483038924489,-9.974859006591004,-5.0961473126316505,12.642282207230293,-2.7653999731467023
2023-10-30,A股北交所,873693.BJ,229.0,-29.989868287740634,-45.26849037487335,16.783130485284193,0.864333843254086
2023-10-30,A股科技,688180.SH,22.807017543859654,-5.204081632653056,-10.204081632653061,15.51404598340183,1.360998945755934
2023-10-31,A股创业板,300426.SZ,38.70614035087721,-9.565217391304353,-6.719367588932804,23.0131330789418,-4.3313503455335445
2023-10-31,A股科技,688260.SH,20.85521380345086,1.2104283054003744,15.921787709497215,18.230815658984486,-2.080508491866563
2023-11-06,A股科技,688362.SH,19.05626134301269,1.5243902439024393,1.920731707317081,14.003312590143432,0.2835203125646675
2023-11-07,A股科技,688603.SH,16.745905969360813,-6.1199095022624554,-9.785067873303174,13.282586911153837,4.841780937007065
2023-11-09,A股北交所,832000.BJ,31.647940074906376,-1.8492176386913213,-11.806543385490755,16.27418989178177,-2.8733685468735253
2023-11-15,A股北交所,831526.BJ,18.534482758620697,-5.4545454545454515,97.27272727272727,14.744622958737382,-7.721931461911413
2023-11-15,A股科技,688327.SH,21.270718232044185,-3.46241457858769,-16.082004555808645,12.880859628890207,-3.561974058045257
2023-11-21,A股北交所,839946.BJ,50.39682539682539,17.414248021108182,58.57519788918205,25.044701959072412,6.440022277729767
2023-11-22,A股北交所,831744.BJ,1135.7142857142856,-71.67630057803468,-98.26589595375722,109.29041426950022,-21.593993917453307
2023-11-23,A股北交所,831526.BJ,62.76497695852535,8.720271800679496,34.767836919592305,49.28234398782344,-9.023078929177093
2023-11-27,A股北交所,831526.BJ,61.458333333333336,-19.35483870967742,-4.903225806451612,59.959392461455224,-2.186626586994195
2023-11-28,A股北交所,839820.BJ,129.41176470588235,-16.55011655011655,-30.303030303030297,86.7217642429845,-0.16467688482030507
2023-11-29,A股北交所,834567.BJ,830.5555555555557,-91.64179104477613,-97.01492537313433,149.22590342925406,-34.82518753174381
2023-12-06,A股北交所,870029.BJ,89.67136150234742,-5.44554455445545,-55.44554455445545,51.1624109186336,-8.178767704207417
2023-12-08,A股北交所,837592.BJ,49.65986394557824,-17.681818181818183,12.95454545454546,33.84638169988102,-9.995799115639326
2023-12-13,A股北交所,871753.BJ,19.702602230483286,30.43478260869564,34.53416149068322,14.628807809750732,8.21469903431897
2023-12-14,A股北交所,871753.BJ,30.43478260869564,-5.714285714285711,4.2857142857142785,20.71438040634505,5.14738055674507
2023-12-15,A股北交所,836717.BJ,40.04629629629628,-11.5702479338843,-27.024793388429753,27.359463631644672,-8.664678758760243
2023-12-19,A股北交所,833580.BJ,21.775312066574195,5.353075170842833,-9.339407744874709,15.356215084206248,5.668901411882156
2023-12-21,A股北交所,872895.BJ,38.12949640287769,-29.6875,-21.770833333333332,22.632251936537497,-13.565926156297637
2023-12-25,A股北交所,871642.BJ,32.647333956969135,-2.679830747531728,-1.2693935119887145,22.514204866063107,6.858839387205888
2023-12-26,A股北交所,838670.BJ,39.126117179741804,-2.212705210563887,6.352605281941474,24.41700870383157,-1.8203663150562899
2023-12-27,A股北交所,839820.BJ,136.68639053254438,-19.999999999999996,-60.0,92.61952063573442,-18.612646771037188
2023-12-29,A股其他,605178.SH,22.807794508414535,9.98918139199423,-18.17526144969347,11.64312455959661,1.721131473178717
2023-12-29,A股创业板,301266.SZ,34.63324048282266,-6.87931034482759,-18.79310344827586,22.74236552603794,-2.9988933276022562
2023-12-29,A股科技,688680.SH,23.003488158619426,-3.0000000000000075,-9.552238805970147,13.419240502058953,-1.4104587858105655
2024-01-02,A股其他,605167.SH,16.917728852838923,13.776015857284445,0.09910802775024566,12.895398290158997,0.7849841165705344
2024-01-02,A股创业板,300269.SZ,30.131004366812224,4.697986577181212,-11.073825503355707,14.1229812434481,-1.3011575473865764
2024-01-02,A股北交所,871396.BJ,45.99190283400811,11.092623405435384,-14.64226289517471,33.52052344691684,-6.133091742995833
2024-01-02,A股科技,688609.SH,17.921146953405017,5.24316109422492,-1.2158054711246211,13.654150028528921,-1.3054043333428416
2024-01-03,A股北交所,871634.BJ,30.220197418375083,-10.787172011661795,-21.16618075801749,19.41394463018683,-4.333589366818059
2024-01-12,A股创业板,301337.SZ,25.596306745319303,0.2654686542781347,6.800081682662852,21.504652167443716,-7.1562277214442975
2024-01-17,A股北交所,838934.BJ,400.0,-8.333333333333332,,63.95365762264414,-21.016528215859935
2024-01-19,A股北交所,870726.BJ,48.96221394358701,2.5366202215076847,-26.04501607717042,23.290071891266493,-3.287760620128172
2024-01-22,A股北交所,839790.BJ,23.692307692307697,-2.9850746268656816,-11.60862354892206,18.717636367552796,-4.5312997560210455
2024-01-24,A股北交所,833346.BJ,29.136400322840995,-7.937499999999997,-27.0,13.208543862627867,2.863957602631629
2024-01-26,A股上证,601068.SH,22.037914691943143,3.883495145631054,-13.786407766990289,19.004549547078355,0.133860733984565
2024-01-26,A股其他,605577.SH,15.984052192823487,-21.999999999999996,-35.375,9.13051212036376,-4.325795625870583
2024-01-26,A股创业板,300788.SZ,30.350808040993293,-9.374055034774724,-10.613849410341704,25.9005131079432,-0.3498005632673429
2024-01-26,A股深证,002051.SZ,15.595075239398081,-2.0118343195266264,-5.56213017751478,14.583218042533483,-1.014313206249067
2024-01-26,A股科技,688648.SH,20.833333333333336,14.034482758620689,-17.655172413793107,14.663962852779271,-1.5983153928031957
2024-01-31,A股北交所,832018.BJ,292.0,-61.73469387755102,,63.36584397750137,-22.040767986925523
2024-02-07,A股上证,600345.SH,29.5539033457249,-7.747489239598283,2.8694404591104803,21.986004789557626,-7.4848384508311305
2024-02-07,A股其他,605399.SH,16.12903225806451,-5.268199233716466,4.885057471264366,13.662618711568294,-1.182082831390742
2024-02-07,A股创业板,301180.SZ,30.19047619047619,3.8771031455742455,-6.583760058522314,24.205497249429257,-9.68790836749383
2024-02-07,A股北交所,839847.BJ,330.0,16.279069767441865,,123.15337711475523,-45.372637085137086
2024-02-07,A股深证,002219.SZ,21.890547263681615,10.20408163265306,4.489795918367342,17.985141111071126,1.6909144111967238
2024-02-07,A股科技,688336.SH,25.6029684601113,-0.04923682914819306,11.078286558345644,23.396477260734358,1.5285985866634793
2024-02-19,A股上证,603958.SH,28.387096774193544,1.5075376884422125,0.5653266331658394,21.961012172507523,7.6671527802516035
2024-02-19,A股其他,003004.SZ,20.446096654275095,9.938271604938269,27.160493827160508,18.279297948102105,3.0114512725890026
2024-02-19,A股创业板,300556.SZ,38.62575050033356,16.21751684311837,14.533205004812316,30.213956371403178,14.981520409839986
2024-02-19,A股深证,002857.SZ,21.91601049868765,6.350914962325099,24.973089343379982,20.40188700749238,2.927167040638912
2024-02-19,A股科技,688004.SH,39.843749999999986,3.6312849162011296,20.558659217877096,30.42867770269545,4.1944328444564505
2024-02-20,A股其他,605318.SH,16.901408450704242,0.7831325301204759,1.3855421686746798,11.267387114676723,0.6142609282796451
2024-02-20,A股创业板,300067.SZ,47.76785714285713,5.740181268882173,22.356495468277938,28.41579226920276,5.91157446549118
2024-02-22,A股上证,603917.SH,21.527777777777782,10.714285714285714,-6.142857142857139,18.179745406765235,-5.142130496440384
2024-02-22,A股其他,003032.SZ,13.457760314341858,2.337662337662334,-0.2597402597402696,10.459946386318029,2.0184544016054997
2024-02-22,A股创业板,300780.SZ,28.47790507364974,-1.5923566878980893,1.6560509554140228,26.246538318856352,-0.005067308312085572
2024-02-22,A股深证,002657.SZ,25.71428571428572,3.787878787878797,-5.808080808080808,17.08530159256501,7.290200769473001
2024-02-22,A股科技,688486.SH,12.521856086079358,0.40640688501076194,-1.4821898159215812,9.167771793909647,2.9533905726420815
2024-02-23,A股上证,603516.SH,20.94117647058823,0.0,16.731517509727635,17.12957722857931,9.006285408376293
2024-02-23,A股其他,605398.SH,17.20321931589538,-1.2017167381974299,-0.3433476394849865,10.149170137961047,2.1998851765595298
2024-02-23,A股创业板,300903.SZ,43.1438127090301,10.04672897196261,-13.55140186915888,31.477810560544288,8.470802868544189
2024-02-23,A股深证,000908.SZ,18.08510638297874,9.459459459459458,-5.40540540540541,15.707370011225489,-0.0723418823633557
2024-02-23,A股科技,688573.SH,15.224913494809691,0.15015015015015584,9.609609609609599,11.129514961627264,2.10481802052789
2024-02-26,A股其他,003021.SZ,12.722513089005247,1.3159931877999602,-0.9599009134541021,10.629606149255567,-2.776629827872596
2024-02-26,A股创业板,300486.SZ,40.72494669509593,5.909090909090918,-8.333333333333332,28.78930940378673,1.1936938792807807
2024-02-26,A股深证,002403.SZ,20.760233918128655,10.048426150121067,11.743341404358361,16.41438755697911,5.776715480355769
2024-02-26,A股科技,688160.SH,24.339152119700742,-0.7420778178900871,4.0513437625351045,19.940714905605084,-1.2096548408212728
2024-02-28,A股上证,603019.SH,22.254687119551985,-3.2861979685321616,3.764190400318663,19.116060139672392,-8.733772898504288
2024-02-28,A股其他,605151.SH,18.575851393188856,-5.483028720626618,-11.74934725848564,10.156112885826095,-12.266008188566698
2024-02-28,A股创业板,301138.SZ,32.26452905811624,-6.0606060606060606,-11.575757575757576,25.638708388522666,-13.308470114745312
2024-02-28,A股北交所,873690.BJ,41.361256544502616,-14.126984126984118,-15.873015873015865,29.02362700636141,-16.83565415856392
2024-02-28,A股深证,002406.SZ,23.21428571428573,-17.246376811594207,-10.724637681159424,21.15571083311859,1.8007995360748998
2024-02-28,A股科技,688166.SH,21.323529411764707,-9.090909090909092,-6.0606060606060606,15.22750290138135,-11.100234932280582
2024-03-01,A股上证,603895.SH,29.03669724770641,-19.80092428012798,-20.01421969427657,24.343973175486916,-3.8338254044971056
2024-03-01,A股其他,003043.SZ,21.199324324324305,-3.9024390243902434,-6.782810685249697,11.647060374057622,0.6128497026821786
2024-03-01,A股创业板,301020.SZ,46.998635743519785,-8.213457076566124,-14.292343387471007,34.47520874127996,-8.915844283961427
2024-03-01,A股北交所,833751.BJ,58.79682179341656,-22.94496068620444,-28.44889206576126,19.0831989846992,-9.895507268399257
2024-03-01,A股深证,002403.SZ,23.872679045092834,-1.17773019271948,-13.383297644539615,21.368374580850666,1.3641680174695296
2024-03-01,A股科技,688339.SH,30.05780346820809,-6.133333333333328,-10.866666666666667,24.04850172530942,-3.6894240144240973
2024-03-07,A股创业板,301280.SZ,46.35841644001207,-17.61304976254388,-19.471402023539127,31.675740366883264,-3.1733788387980124
2024-03-12,A股创业板,301292.SZ,34.50704225352114,-0.9947643979057659,-4.81675392670158,25.710383573983435,-4.1088154068087785
2024-03-12,A股北交所,837046.BJ,24.069478908188575,-9.499999999999993,-13.3,11.369731539746388,-3.528993936021771
2024-03-12,A股深证,002846.SZ,20.2247191011236,10.04672897196261,-1.4018691588785164,18.906075765278434,-1.8707195268818273
2024-03-12,A股科技,688063.SH,18.51851851851852,-3.303571428571427,-2.777777777777775,12.74051497321814,-3.1665381240073693
2024-03-18,A股其他,605277.SH,12.633181126331811,-3.513513513513523,33.85135135135134,9.376011917633791,5.243081476233074
2024-03-18,A股创业板,301049.SZ,40.691927512355846,14.637002341920374,7.025761124121782,22.789528099609555,-0.7482713993701192
2024-03-18,A股北交所,838030.BJ,32.941176470588225,9.734513274336292,0.6637168141592976,21.18503015017637,3.705827987099287
2024-03-18,A股深证,002645.SZ,20.77777777777777,-6.991720331186752,3.219871205151807,16.358668041611573,-3.218485321618854
2024-03-18,A股科技,688631.SH,13.95219566425793,19.02439024390243,45.1219512195122,12.604863882494147,-0.610242883292832
2024-03-19,A股科技,688631.SH,19.02439024390243,12.459016393442635,8.709016393442623,13.473118862218806,6.508253190994085
2024-03-29,A股其他,605298.SH,15.059221658206424,-3.1617647058823506,-0.44117647058823894,12.605353139134174,2.166385816205956
2024-03-29,A股创业板,300889.SZ,39.52464788732395,-11.104100946372238,-24.92113564668769,26.59128223591449,-1.1914738919556536
2024-03-29,A股深证,000701.SZ,22.273781902552205,10.056925996204939,7.969639468690719,16.47161799997154,-0.564538058779423
2024-03-29,A股科技,688022.SH,18.661971830985934,-5.4005934718101,-15.014836795252231,14.212033608213938,5.935193567213202
2024-04-02,A股其他,605138.SH,21.625544267053716,-13.365155131264927,-20.64439140811456,14.047043229061966,-0.8369243756003547
2024-04-02,A股创业板,301045.SZ,25.52301255230125,-6.416666666666663,-19.08333333333333,23.685967367092097,1.24741686056075
2024-04-10,A股科技,688573.SH,26.767430521696724,-3.8076923076923017,-25.0,15.976999817809062,0.5392106120496334
2024-04-11,A股北交所,838670.BJ,29.036004645760745,-8.550855085508545,-15.661566156615663,15.07095077637163,-4.055818442387857
2024-04-12,A股北交所,836228.BJ,74.60317460317461,-9.090909090909092,7.0909090909090855,37.51836150622322,-21.819715112289607
2024-04-18,A股上证,603729.SH,18.645161290322584,-0.5981511691136456,0.05437737901032088,16.448009069152047,-2.5886022903121755
2024-04-18,A股其他,605001.SH,16.989247311827956,13.786764705882351,13.051470588235292,14.274410102039571,-2.571621689026739
2024-04-18,A股创业板,300411.SZ,23.741690408357076,9.746738296239458,24.558710667689958,22.024511479548963,3.7768856773903914
2024-04-18,A股北交所,831526.BJ,38.69625520110957,-12.750000000000004,-8.800000000000008,22.461769681003027,-5.91814619750029
2024-04-18,A股深证,002621.SZ,17.857142857142858,1.2121212121212133,-9.696969696969692,16.82314989638642,1.273645610000514
2024-04-18,A股科技,688701.SH,21.70731707317075,-9.018036072144293,-2.605210420841681,16.26630745684944,-2.515880240828644
2024-04-25,A股创业板,300644.SZ,31.323803604723427,11.594888783719828,-6.578324656885948,25.40842225018239,1.079790231197605
2024-04-29,A股科技,688506.SH,21.5063189422164,-9.853904887873513,10.623459387963678,17.126153955321175,1.122061519146265
2024-04-30,A股上证,600791.SH,22.52252252252252,0.24509803921568107,-9.068627450980395,14.907717894465193,-0.2660039138825989
2024-04-30,A股其他,605069.SH,12.399355877616754,-1.432664756446999,7.87965616045845,8.117759201216547,-1.3652858206237952
2024-04-30,A股创业板,300177.SZ,45.34412955465585,-3.3426183844011046,5.571030640668529,25.602954607790178,-2.6470140821190205
2024-04-30,A股深证,002856.SZ,17.603550295857996,-3.6477987421383653,-0.8805031446540916,16.13411662464116,5.51563203667464
2024-04-30,A股科技,688148.SH,17.078651685393254,-4.222648752399227,5.566218809980807,14.050658543952995,3.359879038576988
2024-05-24,A股北交所,873693.BJ,46.66339548577037,-12.010705921712947,-9.66878554700569,18.538259578011385,-7.9998667117891
2024-06-12,A股科技,688107.SH,28.564878496102708,-3.4593437945791687,4.77888730385164,14.323651527332409,-0.21081959736359945
2024-06-14,A股科技,688720.SH,36.793728034603944,-13.043478260869568,-7.0750988142292455,27.129353006338857,-8.355891410025054
2024-06-24,A股北交所,831813.BJ,509.5238095238096,-83.59375,-76.5625,44.32815090975441,22.4516129032258
2024-06-27,A股创业板,300959.SZ,40.550847457627114,-3.5272836900814037,-23.635815495930064,30.649493956250957,-7.061086185190736
2024-06-27,A股深证,002730.SZ,16.71826625386997,-2.3872679045092804,-11.273209549071614,13.799384591621262,3.0744086137338966
2024-06-27,A股科技,688018.SH,21.447351946913727,3.0927835051546393,1.0206185567010255,13.1130958434758,-0.9438962761838425
2024-07-10,A股科技,688097.SH,12.446808510638297,3.1220435193945133,7.048249763481544,11.23502117293854,4.222709649539847
2024-07-17,A股北交所,831641.BJ,63.24404761904764,12.944393801276208,-19.507748404740205,37.59354867846794,19.286047967899695
2024-07-18,A股北交所,871753.BJ,34.581105169340454,-2.3178807947019844,-7.185430463576154,31.582124631859738,-8.275699648817927
2024-07-22,A股科技,688693.SH,25.670103092783496,-5.168170631665301,-17.19989062072737,17.574367092586627,-4.514653132466435
2024-07-26,A股北交所,833030.BJ,25.506072874493928,-6.6451612903225765,-8.387096774193553,15.230500000782172,-8.47176746091618
2024-08-01,A股上证,600855.SH,23.773987206823012,7.149009474590871,2.4978466838932034,15.669793108883429,-0.8038508796069247
2024-08-01,A股其他,003000.SZ,11.60975609756097,-0.3496503496503422,-5.157342657342657,9.21780461486738,-1.9338415332825956
2024-08-01,A股创业板,301112.SZ,43.26176336226587,-17.47448979591837,-27.136479591836725,27.07659359362864,-0.3133221622945306
2024-08-01,A股深证,000712.SZ,19.08256880733945,-1.694915254237293,-20.030816640986128,17.738148914804132,-1.0403021573664504
2024-08-01,A股科技,688318.SH,16.569536423841065,0.2272469037609233,-2.7383251903192942,14.06688276895572,-0.9415352866813609
2024-08-30,A股创业板,300686.SZ,37.86531130876746,4.239631336405538,-24.331797235023032,27.193826522546555,-1.2609595585716278
2024-08-30,A股科技,688095.SH,17.708333333333346,-1.9911504424778885,8.34070796460176,13.969637544630308,0.9620860067512798
2024-09-02,A股创业板,300184.SZ,21.005917159763314,-10.880195599022,-18.45965770171149,18.049103459604275,-4.826830404483212
2024-09-02,A股北交所,837212.BJ,22.047244094488196,-12.365591397849466,-10.967741935483884,11.003481220209718,-4.014592630558129
2024-09-02,A股科技,688733.SH,11.596385542168683,-0.269905533063434,-5.1956815114709824,10.44342560029105,-2.2388153569516813
2024-09-25,A股上证,600643.SH,20.487804878048802,9.109311740890673,27.530364372469624,18.73865177650338,-1.6733320530544953
2024-09-25,A股其他,605289.SH,12.838515546639911,2.57777777777777,22.666666666666675,9.950382067946025,-1.0618921807747328
2024-09-25,A股创业板,300072.SZ,42.85714285714285,0.0,33.33333333333333,30.728409291594808,-0.4343457018009924
2024-09-25,A股北交所,831608.BJ,300.0,25.000000000000007,150.0,87.4770621030867,-10.691385305515746
2024-09-25,A股深证,001236.SZ,27.794871794871806,-14.446227929374,9.309791332263229,20.410301772671712,1.8022251592975516
2024-09-25,A股科技,688115.SH,20.000000000000004,20.0,77.01550387596899,15.119425138140095,-2.3985673614257594
2024-09-27,A股上证,600606.SH,21.93548387096773,10.052910052910063,0.5291005291005296,20.83662840384747,7.652123602244501
2024-09-27,A股其他,605179.SH,13.793103448275865,0.9775171065493612,-4.398826979472151,12.12430796226359,5.558462023418331
2024-09-27,A股创业板,300892.SZ,41.931684334511196,24.605809128630703,16.182572614107876,32.6282595436332,22.813793657171317
2024-09-27,A股北交所,833349.BJ,100.0,-67.3076923076923,,49.96588200422384,85.41000761035008
2024-09-27,A股深证,000608.SZ,22.580645161290306,10.087719298245613,-6.140350877192969,20.393744347093627,10.035693105738947
2024-09-27,A股科技,688528.SH,19.862227324913874,-2.2988505747126458,-5.938697318007655,16.522580407552795,18.81487212568755
2024-09-30,A股上证,603259.SH,18.999999999999996,10.00763941940413,-0.7830404889228353,16.987612263927634,10.54263097511638
2024-09-30,A股其他,605056.SH,14.975845410628027,12.184873949579826,-6.974789915966387,13.375893851927293,11.876228194619591
2024-09-30,A股创业板,301551.SZ,53.820512820512825,383.5805967661277,19.186531088514748,35.86353485160117,20.141872697851024
2024-09-30,A股北交所,837592.BJ,63.58447488584474,29.983717143521748,8.141428239125377,41.61291383915265,44.87014772751104
2024-09-30,A股深证,002218.SZ,19.61414790996786,8.870967741935473,-7.795698924731183,19.146587528823623,10.081684188339068
2024-09-30,A股科技,688435.SH,42.27754725680036,19.993519118600137,3.6941023979261196,29.805039831857638,21.272082359377592
2024-10-08,A股上证,603615.SH,20.042046250875963,-8.581436077057788,1.517805020432,19.399088201506892,-5.93270569376544
2024-10-08,A股其他,689009.SH,27.77404169468729,-3.228070175438603,-14.877192982456137,18.002368168546727,-12.125101404159286
2024-10-08,A股创业板,301618.SZ,414.55984174085063,-22.148321863826848,-73.11714274729921,126.19601979582393,-14.040586297052531
2024-10-08,A股北交所,920016.BJ,61.318681318681335,-12.80653950953679,-23.705722070844693,59.33423099184931,-8.513781682968704
2024-10-08,A股深证,000595.SZ,24.651810584958213,-11.396648044692734,19.553072625698327,18.93467255356059,-1.2756510624558812
2024-10-08,A股科技,688615.SH,167.43468422135362,-28.205128205128204,-46.15384615384615,40.641288005788454,-3.029201770322155
2024-10-15,A股创业板,300337.SZ,29.713114754098346,-0.47393364928909876,-6.319115323854657,26.834323125164413,10.379107594361024
2024-10-15,A股北交所,835857.BJ,32.49999999999999,-10.377358490566033,20.37735849056604,22.694271605111147,-5.683815525286226
2024-10-15,A股科技,688800.SH,24.557377049180335,-5.238220584364312,15.951566201631994,21.173973477796352,-8.066390729271948
2024-10-17,A股上证,600279.SH,19.904076738609113,-10.8,-13.200000000000003,18.753234407000804,-3.833425441421458
2024-10-17,A股创业板,300370.SZ,39.00414937759336,-12.537313432835816,-17.01492537313434,30.274482125472062,-5.84884750358133
2024-10-17,A股北交所,833300.BJ,181.25000000000003,-60.0,,73.39252707967,7.936368547091423
2024-10-17,A股深证,000935.SZ,22.86448298008991,-9.357030841610033,-4.077365394668049,19.146749523314323,-0.4849496437476689
2024-10-18,A股北交所,831205.BJ,110.8108108108108,-48.717948717948715,,57.84460553429496,-12.940766396648756
2024-10-21,A股上证,600171.SH,21.67982770997846,10.000000000000002,19.76401179941004,18.890568157419676,5.124775664731857
2024-10-21,A股其他,003011.SZ,15.083056478405313,0.750577367205537,7.563510392609691,12.741112211516045,-0.07281275760102923
2024-10-21,A股创业板,301366.SZ,36.454849498327754,14.358660130718956,-0.5923202614379067,33.6719914802592,-0.5888531269181652
2024-10-21,A股北交所,874017.BJ,114.14285714285714,-28.285523682454972,,72.18943937418513,-26.023946979333004
2024-10-21,A股深证,002685.SZ,27.178423236514515,9.951060358890707,30.668841761827082,19.677212485306146,10.943539758045649
2024-10-21,A股科技,688130.SH,43.37719298245612,18.935454267360065,-0.5812174977057135,29.535937266265485,-1.044148334319203
2024-10-22,A股创业板,300594.SZ,34.28892636312536,-15.948095437421525,-15.738802846379244,29.776363218995478,-9.128568344130644
2024-10-22,A股北交所,833230.BJ,56.00624024960999,-1.1500000000000021,6.950000000000004,41.50775693787551,-19.492296643386197
