date,sector,leader_code,leader_pct,leader_next,leader_5d,follower_avg_pct,follower_avg_next
2024-10-24,A股北交所,835508.BJ,44.14957780458384,2.510460251046031,-0.9623430962342966,40.01395462283631,23.45168188140139
2024-10-25,A股北交所,872374.BJ,68.65219586067643,-1.2271774917689213,28.853636635737807,45.1004402417771,-12.329805159845279
2024-10-28,A股上证,603106.SH,25.840537944284335,10.076335877862599,-16.56488549618321,21.35940112762715,7.034177657618411
2024-10-28,A股其他,003029.SZ,13.109323237103643,3.5983263598326487,-8.912133891213385,11.590174237365593,3.9889156749426515
2024-10-28,A股深证,002094.SZ,20.996441281138782,14.117647058823529,36.764705882352956,19.152370498378396,6.010748066369944
2024-10-28,A股科技,688429.SH,25.91533180778033,-0.4997728305315901,6.360745115856423,19.806611747471965,3.5953354594274414
2024-10-29,A股上证,600340.SH,22.077922077922068,9.574468085106393,61.70212765957448,20.566341575434095,-2.5284950725084583
2024-10-29,A股其他,003032.SZ,14.52830188679246,-5.93080724876442,-14.2504118616145,12.399085662658438,-0.9775139727857898
2024-10-29,A股创业板,300152.SZ,30.00000000000002,-0.8361204013378044,16.889632107023406,26.128733508037637,-7.664409184502472
2024-10-29,A股北交所,832145.BJ,49.46236559139784,10.79136690647482,-18.633093525179856,41.21685226634024,9.976632461961724
2024-10-29,A股深证,000793.SZ,24.0343347639485,-6.22837370242215,-16.95501730103807,19.579209857953686,-1.1007298332303983
2024-10-30,A股北交所,873223.BJ,62.82051282051282,5.748031496062995,37.244094488188985,41.54329520225927,-6.890633459111745
2024-11-01,A股科技,688010.SH,39.84615384615384,-21.287128712871283,-18.729372937293725,31.680281964469444,-4.795279615202359
2024-11-05,A股其他,605218.SH,16.41592920353981,-1.5583428354237938,20.866590649942996,10.280084944600553,0.9469896639603146
2024-11-05,A股创业板,300561.SZ,28.63534675615213,8.695652173913043,24.260869565217384,23.410520505523632,11.626154980985124
2024-11-05,A股北交所,833455.BJ,54.21052631578949,10.921501706484635,-13.822525597269633,39.92863445552115,11.486048411182109
2024-11-05,A股深证,002178.SZ,30.921052631578945,10.552763819095487,0.5025125628140708,22.69118705994454,4.2589534697391604
2024-11-05,A股科技,688660.SH,20.030349013657062,19.469026548672556,9.987357774968384,19.895513995809377,11.79248926109562
2024-11-06,A股上证,600221.SH,21.686746987951814,5.44554455445544,-5.940594059405946,16.250140924356927,1.7877650245824397
2024-11-06,A股创业板,300551.SZ,42.8219852337982,-8.500861573808159,-8.61573808156232,36.66245051904602,3.9422027433438265
2024-11-06,A股北交所,831583.BJ,209.39226519337012,-28.928571428571427,,70.47039682731943,21.16293179150197
2024-11-06,A股深证,002285.SZ,24.65753424657535,1.0989010989010999,-5.219780219780218,22.09688082018944,-1.5342759196316287
2024-11-06,A股科技,688512.SH,31.55021834061136,-2.4896265560166033,-2.0746887966804977,22.202433188173877,4.600637853069492
2024-11-07,A股北交所,831355.BJ,160.0,38.46153846153845,,127.99025974025975,-56.859260021024724
2024-11-08,A股上证,600654.SH,22.426470588235286,9.909909909909912,29.129129129129122,21.51964881519958,-1.507827250973795
2024-11-08,A股其他,605218.SH,16.288331342094782,10.205479452054796,-2.773972602739722,12.719938367015253,-3.3931455795619523
2024-11-08,A股创业板,300380.SZ,37.025171624713956,3.590514362057446,15.731462925851694,28.777326519875192,-3.84657750108277
2024-11-08,A股北交所,836826.BJ,46.29948364888125,-21.764705882352935,-22.0,34.538910334759564,-13.561299619810889
2024-11-08,A股深证,002945.SZ,25.016949152542384,-10.520607375271156,-18.004338394793937,22.79792824822177,-4.296918430947182
2024-11-08,A股科技,688262.SH,21.835443037974674,18.29313543599258,9.12801484230056,19.624322798974013,-4.868413986172623
2024-11-12,A股其他,605389.SH,16.117045982350202,-2.0799999999999983,-5.159999999999997,12.123489888796504,-0.728733141700724
2024-11-12,A股创业板,301325.SZ,36.77272727272727,8.84014622798272,-18.095712861415752,28.39142802743152,-3.306850324397492
2024-11-12,A股科技,688116.SH,30.095068330362455,0.5023978077186546,-10.025119890385934,26.046168116126786,-6.330351995316226
2024-11-14,A股北交所,870436.BJ,60.23738872403559,11.074074074074067,12.555555555555559,32.86458270134078,-15.364914709690378
2024-11-18,A股北交所,833201.BJ,319.0476190476191,21.590909090909097,-81.81818181818181,63.724045347921866,10.724200545534245
2024-11-20,A股其他,605028.SH,27.589743589743588,2.491961414791001,-28.898713826366553,10.301962314308673,3.344331721237768
2024-11-20,A股创业板,300222.SZ,29.796839729119647,20.086956521739136,-1.913043478260875,26.48458550489503,5.432630516460286
2024-11-20,A股科技,688512.SH,23.534798534798536,-1.260192735359525,-8.969607116382512,18.64135069824197,6.370202207587702
2024-11-21,A股创业板,300310.SZ,30.59617547806523,-0.5167958656330639,-20.930232558139533,26.696163585089266,-3.9020814639088384
2024-11-21,A股北交所,831304.BJ,46.241830065359466,-1.6759776536312692,-18.547486033519547,40.18772853227313,11.437801961314962
2024-11-21,A股深证,002467.SZ,22.666666666666657,3.0797101449275512,44.74637681159422,19.148893843715534,-1.3932298125656515
2024-11-21,A股科技,688068.SH,23.604541154210022,-1.3585916570991214,-11.978568694986603,17.196983062164495,1.0771189847787737
2024-11-22,A股北交所,838262.BJ,36.64036076662909,18.688118811881193,13.490099009901005,27.92706038241349,-9.193915459881614
2024-11-28,A股创业板,300081.SZ,41.13924050632911,-12.197309417040369,-14.34977578475336,33.72461743488718,2.951058357180095
2024-11-28,A股深证,001229.SZ,34.43429374560788,-16.83220073183482,-29.587036069001577,24.880554396415594,-1.9482502283788836
2024-11-28,A股科技,688181.SH,19.29368029739779,-4.954814583982559,0.37394827048924095,14.107009795847212,-2.3279650185763643
2024-11-29,A股北交所,836879.BJ,608.3333333333333,-98.82352941176471,,56.87846923259781,2.290756827997461
2024-12-02,A股其他,605179.SH,19.007633587786263,4.682488774855679,63.30981398332265,14.625075296662171,-2.118931592542027
2024-12-02,A股创业板,301000.SZ,38.75570776255707,18.88111888111888,9.090909090909095,29.314854841359768,5.4531489802856115
2024-12-02,A股北交所,871478.BJ,43.1857638888889,27.553804183085774,-1.636859654440737,31.23944857381116,2.0988002542507487
2024-12-02,A股科技,688165.SH,25.66137566137567,6.842105263157898,55.26315789473685,14.0693222849425,-0.21813147715218428
2024-12-03,A股上证,600935.SH,21.21212121212121,-8.125000000000007,-4.3750000000000036,17.445345473853777,-4.980853763316496
2024-12-03,A股创业板,300154.SZ,31.900138696255198,-6.940063091482651,9.884332281808618,27.396373026253077,-5.996977118609945
2024-12-03,A股北交所,874052.BJ,88.30188679245285,-41.88376753507014,,60.044600938967136,-9.893263183357526
2024-12-03,A股深证,002593.SZ,26.63551401869158,-5.350553505535056,37.63837638376384,22.564338354910138,4.413444939693811
2024-12-06,A股创业板,300071.SZ,29.106029106029112,20.611916264090183,7.4074074074074066,21.985842809267858,-2.1635499286994087
2024-12-06,A股科技,688031.SH,20.637898686679176,-0.948678071539657,-9.984447900466554,18.14267699165694,-5.6622498483085195
2024-12-10,A股上证,603088.SH,25.00000000000001,8.861788617886177,-11.54471544715447,18.222113307580248,-3.9037012357365812
2024-12-10,A股其他,605336.SH,17.34939759036145,4.722792607802884,10.814510609171814,15.351606581174877,-3.057562709192825
2024-12-10,A股创业板,300561.SZ,32.894139027714665,-9.743589743589748,7.5213675213675195,28.21620602644561,-2.1243480515424005
2024-12-10,A股深证,002681.SZ,25.857519788918193,3.668763102725382,-18.13417190775681,22.01097481166119,0.1883536427502237
2024-12-10,A股科技,688716.SH,28.05779569892472,13.697192337969033,-0.393597480976118,17.966920626038156,-0.9502671967674672
2024-12-12,A股深证,002400.SZ,23.04250559284117,0.909090909090906,-7.363636363636368,20.553924519523026,0.047194438385491866
2024-12-20,A股北交所,837046.BJ,39.58192852326365,-12.801932367149751,-16.42512077294685,18.985786011491395,-0.32016715425761744
2024-12-23,A股科技,688693.SH,23.299565846599148,-6.97183098591549,-8.755868544600947,16.093552958985576,-3.6318296611494763
2024-12-24,A股北交所,873018.BJ,11899.999999999998,-1.041666666666663,4.1666666666666705,160.54761904761904,138.16723837034363
2024-12-25,A股北交所,837479.BJ,641.6666666666667,-86.51685393258427,,75.5236417199647,-29.135816298133346
2024-12-27,A股其他,605100.SH,11.595273264401776,0.06618133686300322,-13.964262078093975,10.277413955887383,-4.7470464562341155
2024-12-27,A股创业板,301336.SZ,34.973434973434976,-4.706486393975697,-2.1735409892178725,24.937142956881964,0.5426107934433697
2025-01-08,A股创业板,300971.SZ,34.09986859395532,1.9108280254777097,3.674669279764821,26.40767879929792,3.956523447025404
2025-01-14,A股创业板,300307.SZ,23.422159887798045,12.272727272727273,12.272727272727273,19.532483911785135,11.11742469661436
2025-01-14,A股科技,688048.SH,14.921052631578952,2.2670025188916756,-0.5495763682161713,12.546204925042515,2.9838709822823795
2025-01-15,A股上证,603015.SH,34.45945945945946,-15.201005025125628,-22.48743718592965,19.78090313499947,8.34423546705477
2025-01-15,A股其他,605133.SH,14.06250000000001,-2.1526418786692787,2.348336594911929,12.084573516712396,-3.3025486394205257
2025-01-15,A股创业板,300071.SZ,31.93832599118943,2.5041736227044984,-5.175292153589324,25.66775649123087,-2.708775486524747
2025-01-15,A股北交所,870726.BJ,44.54128440366973,-14.630276102824508,-21.294827039035226,30.061847490216415,-5.342378951103287
2025-01-15,A股深证,002265.SZ,23.64341085271317,8.746081504702193,-0.3134796238244448,19.53917219836313,1.373637973732423
2025-01-15,A股科技,688686.SH,19.367705717240362,-0.13613861386138543,3.0445544554455544,14.617157549312529,0.08445333802064531
2025-01-21,A股北交所,835205.BJ,566.6666666666667,-49.0,,163.6368914557855,-30.490568207959512
2025-01-27,A股创业板,301248.SZ,42.62820512820513,-6.157303370786521,-10.606741573033705,28.42107698654599,1.7179703934204773
2025-01-27,A股科技,688031.SH,22.85012285012284,5.420000000000002,9.799999999999997,20.254869038771446,2.905476311168497
2025-02-07,A股其他,605055.SH,20.547945205479447,-12.012987012987015,-15.259740259740266,13.64688149028753,2.615777952213219
2025-02-07,A股创业板,300790.SZ,42.014742014742,-2.1453287197231745,-8.823529411764696,22.998309633227514,2.7222720700040846
2025-02-07,A股北交所,839946.BJ,42.405063291139236,12.555555555555564,4.444444444444448,22.596737013374597,1.6063310633953085
2025-02-07,A股深证,002691.SZ,26.136363636363626,-1.1711711711711623,13.603603603603604,20.951049183999423,1.1423217992279058
2025-02-07,A股科技,688620.SH,34.4663494221618,-3.8928210313447904,-12.537917087967646,19.832910900372752,7.899697588734883
2025-02-10,A股北交所,839493.BJ,43.39823008849557,29.597630214761793,54.900024685262906,24.447075002720457,13.905904798404569
2025-02-11,A股北交所,838924.BJ,36.9406392694064,16.77225741913973,12.704234744914968,25.78457562548238,2.4903052223535678
2025-02-12,A股北交所,838172.BJ,58.997722095672,-16.33237822349571,6.0171919770773625,34.23842582777175,-21.15782614138159
2025-02-13,A股北交所,839790.BJ,22.772055530676223,-8.097756702535104,-12.456684296917743,17.216537656113147,-13.924740261483421
2025-02-20,A股其他,605128.SH,14.22875654124097,-3.9703315881326353,-1.7233856893542892,10.740557709308261,3.0600812493218603
2025-02-20,A股创业板,300276.SZ,33.43195266272188,15.225424981522547,8.573540280857356,25.77106926264527,2.2138137152580533
2025-02-20,A股北交所,920002.BJ,41.42011834319527,17.154811715481173,58.995815899581594,23.323481727114675,0.3703489107973248
2025-02-20,A股科技,688381.SH,22.25405921680993,-1.3671875000000056,0.3906249999999917,15.83399887151805,5.960760389683881
2025-02-21,A股北交所,831834.BJ,23.48837209302325,-2.542372881355928,-6.685499058380406,14.966220447060483,1.760654530043312
2025-02-24,A股北交所,832662.BJ,38.62540192926046,-19.976804870977094,-23.224122934183825,24.777882281032362,-17.542775541880285
2025-02-24,A股科技,688062.SH,20.742092457420924,-4.282115869017639,-1.1586901763224202,17.627205078069217,-5.0380175845396185
2025-02-26,A股科技,688343.SH,22.67080745341614,-0.4430379746835371,-7.063291139240505,17.864043006027558,7.610692279308192
2025-02-27,A股北交所,838810.BJ,43.20388349514563,-9.604519774011296,5.19774011299436,20.68476003657065,6.714737798577904
2025-03-04,A股北交所,832954.BJ,93.27129563350034,-44.85185185185185,,61.62635380222268,21.119505494505496
2025-03-05,A股其他,003033.SZ,15.33665835411471,-14.335135135135141,-2.05405405405406,12.799606031598028,0.04704205151967078
2025-03-05,A股创业板,300183.SZ,40.87635054021608,6.5189603749467455,-6.263314870046864,27.522778444000046,1.6593717314697816
2025-03-05,A股北交所,832149.BJ,46.04150653343582,-9.105263157894738,-9.684210526315788,33.94355969135166,-9.950703864951649
2025-03-05,A股科技,688521.SH,35.24818739542666,2.6185567010309345,-4.7010309278350535,20.641759401900863,-1.3705161103365175
2025-03-06,A股北交所,833030.BJ,21.73913043478261,17.82142857142858,53.57142857142857,15.865113830270303,2.881929805447439
2025-03-12,A股其他,003025.SZ,21.997621878715808,-9.454191033138407,-13.645224171539965,13.996601281353257,0.400410738114358
2025-03-12,A股创业板,300907.SZ,30.042553191489358,-10.962041884816747,-7.820680628272242,24.26265612309334,-2.5170171902452907
2025-03-12,A股北交所,871263.BJ,28.07971014492755,-18.670438472418674,-18.316831683168317,23.06063375091243,-1.384968440614643
2025-03-12,A股深证,002574.SZ,21.810699588477355,9.966216216216214,42.22972972972973,18.796463234690826,-0.0025786734129837896
2025-03-17,A股创业板,300898.SZ,29.84757178305566,-0.08190008190008499,-16.38001638001639,24.380626946903888,-1.2315252749038987
2025-03-17,A股北交所,834377.BJ,203.0959752321981,-13.278855975485179,,65.6980462279088,-11.856077776696392
2025-03-17,A股科技,688001.SH,15.432098765432087,3.8621509209744636,-4.48603683897801,12.951564874413751,-3.2682487105904627
2025-03-18,A股北交所,831719.BJ,89.4736842105263,-49.30555555555555,,56.86867312753394,-20.18959448852629
2025-03-26,A股北交所,871396.BJ,29.166666666666668,-11.258064516129027,13.16129032258064,18.168211233625136,-1.2608720668749243
2025-04-09,A股北交所,831087.BJ,45.41387024608502,0.23076923076922584,-14.423076923076922,31.948025264723203,-3.4343745433291994
2025-04-10,A股上证,603119.SH,22.421682506159808,-2.242668200115012,5.204140310523296,21.174965413066037,3.9135932349914513
2025-04-10,A股其他,605319.SH,16.558317399617597,-3.969816272965882,-6.069553805774283,12.099435820744421,-0.5761010170664442
2025-04-10,A股创业板,301066.SZ,29.51861943687557,10.939691444600284,1.54277699859748,25.538461217426793,1.0466112082009558
2025-04-10,A股北交所,872351.BJ,49.60463890353189,23.326286116983795,-5.496828752642702,40.09515474299022,0.09695831900254093
2025-04-10,A股深证,000920.SZ,21.494252873563234,-4.351939451277207,-7.75780510879849,19.29423645141714,2.679756649653015
2025-04-10,A股科技,688227.SH,23.619402985074633,-3.501358285541816,3.561726531844249,21.211060406150807,-4.158472957032069
2025-04-11,A股北交所,838262.BJ,45.41666666666666,-2.5787965616045803,0.343839541547291,27.329243119266053,-3.43312357231709
2025-04-14,A股其他,003021.SZ,15.191126955832827,-1.0574277854195235,-7.152682255845937,11.237636244334253,-0.7028668309874717
2025-04-14,A股创业板,300920.SZ,33.16088980858769,-6.954156954156951,-5.866355866355859,23.61735927127309,2.179100127732195
2025-04-14,A股北交所,833346.BJ,39.0557939914163,-13.580246913580243,-17.283950617283946,20.091905999824807,-4.373981829759646
2025-04-14,A股深证,000670.SZ,22.142857142857146,3.3625730994152105,-9.50292397660818,18.593023211810596,1.5718141452697898
2025-04-14,A股科技,688536.SH,22.301587301587297,-0.06489292667098917,16.807268007787155,18.53598599587522,-4.0003372708201805
2025-04-18,A股北交所,833290.BJ,75.00000000000001,14.285714285714276,-42.85714285714286,50.12960872216834,55.62220615750818
2025-04-22,A股其他,605488.SH,13.143309580364203,0.30324236062515175,1.469559132260328,10.550345242821058,1.7164962283025778
2025-04-22,A股创业板,300204.SZ,27.057497181510715,-5.323868677905942,-2.8393966282165066,25.54455296064811,-3.4436928159083973
2025-04-22,A股科技,688136.SH,19.62533452274753,-0.6214267959234403,-5.841411881680324,15.402583444799692,-0.537006188154283
2025-05-06,A股创业板,300225.SZ,25.970149253731336,0.0,0.0,21.607423479922595,6.797879023720211
2025-05-06,A股北交所,870199.BJ,32.85652362375379,4.828711256117469,-3.099510603588905,17.94055439853327,14.489923725400502
2025-05-06,A股科技,688280.SH,17.74193548387096,29.452054794520542,8.9041095890411,15.826284220701337,2.611524199010252
2025-05-07,A股上证,600053.SH,20.842911877394627,-5.136334812935947,-8.370323398858593,19.298265310430153,-0.5788591982578175
2025-05-07,A股其他,605068.SH,19.85248924400738,-0.6666666666666616,4.0512820512820475,14.920276002365807,2.6882784723407025
2025-05-07,A股创业板,300884.SZ,40.00000000000002,4.5112781954887105,-10.184552289815448,24.613234006506435,-2.4285083434459613
2025-05-07,A股北交所,832876.BJ,46.1826857532379,-6.155280951270694,-14.968524131499189,18.03833846060224,-9.217717627200388
2025-05-07,A股深证,002462.SZ,20.133111480865225,2.077562326869811,-8.379501385041545,17.29507631473231,2.3440215857955895
2025-05-07,A股科技,688280.SH,29.452054794520542,3.703703703703719,-18.941798941798936,17.535787826336623,-2.582570860604596
2025-05-09,A股北交所,834084.BJ,221.4285714285714,-55.55555555555556,,80.64157014157014,24.490320629159108
2025-05-13,A股北交所,873169.BJ,62.485065710872156,-6.078431372549012,-13.970588235294107,18.68073826819947,1.2089644522369971
2025-05-15,A股北交所,833768.BJ,173.88888888888886,-0.13522650439485853,-1.555104800540897,70.20668709347956,25.502770321203336
2025-05-21,A股北交所,872392.BJ,38.616614529023295,-20.887662988966905,-31.293881644934814,14.148173500870975,-6.36777026390859
2025-05-27,A股北交所,833781.BJ,15.06968641114983,9.91672975018924,-2.4981074943224835,11.922428629495947,-6.087489076803688
2025-05-30,A股北交所,837748.BJ,51.08548168249661,17.759317467445,38.931297709923676,17.942457168327326,-6.695867091343348
2025-06-24,A股创业板,300531.SZ,30.87248322147651,-2.905982905982905,-0.21367521367520156,26.54773475495063,7.917597938887474
2025-06-24,A股北交所,838227.BJ,18.537560696943736,-6.024096385542169,-2.9156626506024117,14.776297298695004,5.351826410214293
2025-06-24,A股深证,002882.SZ,16.1504424778761,9.682539682539673,25.26984126984127,14.716620319436167,0.9267559572455635
2025-06-24,A股科技,688656.SH,22.343297010896727,-2.835430625919267,11.014871711063915,15.620255408000828,3.474495202027244
2025-06-25,A股创业板,300399.SZ,27.83380395320695,28.11612496055538,8.804039129062781,21.502846051388214,-0.2802216424733093
2025-06-25,A股北交所,834475.BJ,28.44465203176086,-15.999999999999995,-17.49090909090909,13.947682829461495,5.483230604343731
2025-06-25,A股科技,688499.SH,26.192619261926204,1.7356157869709863,-5.040418449833582,16.850279663178405,-3.475105437505714
2025-07-11,A股北交所,870870.BJ,535.2941176470588,12.731481481481477,,130.1980575128547,-14.736058897243106
2025-07-22,A股北交所,835474.BJ,180.0,-35.71428571428572,,72.62522597866888,13.088264100316369
2025-08-05,A股创业板,300199.SZ,30.34923757993115,-2.7169811320754675,-6.679245283018867,24.470889301364803,3.6889748221948553
2025-08-05,A股科技,688265.SH,26.06193477665113,-3.130434782608691,7.239130434782605,19.268036024684022,-2.5624248678667962
2025-08-12,A股科技,688683.SH,19.37191249117854,-6.1483890038427385,-2.7490393142181486,16.018268435583966,2.734196035151141
2025-08-18,A股其他,605169.SH,21.12094395280237,-9.98538723818802,-21.821724305893813,12.973319485878363,2.2509738986293377
2025-08-18,A股创业板,301123.SZ,34.91773308957953,4.6296296296296235,-2.8906955736224056,26.1150392539948,5.771724331695838
2025-08-18,A股北交所,832225.BJ,23.618964767290144,4.855735397607315,-5.348346235045753,16.22693039792732,14.773437212844636
2025-08-18,A股深证,002911.SZ,23.65771812080537,-11.533242876526465,-20.8955223880597,20.71201662054517,4.655744122326732
2025-08-18,A股科技,688519.SH,33.898683329613924,8.316666666666658,21.666666666666668,26.728869269430916,11.764211729862213
2025-08-19,A股北交所,836699.BJ,39.323919554985025,-13.851351351351354,-7.862407862407869,27.365735935252825,-1.594186457076451
2025-08-25,A股科技,688227.SH,31.461009859575746,-14.840909090909093,-17.88636363636363,26.705398272879435,-2.519982505449124
2025-09-03,A股北交所,838670.BJ,33.664843361511686,-13.653273809523803,-18.82440476190476,20.949609923771476,-0.6591192980157479
2025-09-08,A股其他,605378.SH,17.530864197530853,0.3151260504201676,3.3263305322128955,14.078268346906722,2.2169378380091587
2025-09-08,A股创业板,300619.SZ,29.307282415630553,-4.258241758241751,3.5439560439560416,26.06935247522656,-0.4092999954990444
2025-09-08,A股北交所,871857.BJ,55.221072436500464,-27.57575757575758,-31.424242424242426,36.6049692828834,-18.67962427890719
2025-09-08,A股深证,002805.SZ,20.555138784696176,-8.21406347230865,-10.267579340385815,17.556005327923202,0.9128207631225014
2025-09-08,A股科技,688638.SH,41.21945074326027,-10.88314005352363,-16.378233719892954,26.227888257020474,1.3805010517648868
2025-09-12,A股北交所,870443.BJ,124.25742574257426,16.114790286975705,,56.41704699806826,-4.610390039956603
2025-09-12,A股科技,688167.SH,22.8688524590164,3.4022681787858535,18.619079386257503,18.765335292407315,9.618772001455405
2025-09-25,A股创业板,300111.SZ,28.651685393258425,-5.786026200873355,-18.23144104803493,22.791785503620083,1.5708335879027553
2025-09-25,A股北交所,833979.BJ,43.21608040201006,-12.280701754385968,,27.038299293227222,-6.218434343434343
2025-09-25,A股科技,688233.SH,31.612903225806445,-4.1870915032679825,0.6944444444444369,17.57425940065962,1.9805588249148247
2025-10-09,A股北交所,832654.BJ,95.18518518518516,-50.47438330170778,,60.73875732902094,-1.704308745617755
2025-10-14,A股上证,600078.SH,27.179487179487182,9.072580645161294,-0.20161290322580216,23.300478541190763,-4.111936101564304
2025-10-14,A股其他,605598.SH,15.500376222723858,1.6612377850162916,-1.4332247557003184,13.346472776580317,1.3758992087544901
2025-10-14,A股创业板,301246.SZ,31.56053184044788,-9.999999999999995,-10.638297872340425,25.109621221337687,-6.7091743121284235
2025-10-14,A股北交所,920225.BJ,30.733944954128432,-7.824561403508773,12.982456140350887,20.590048714402283,-7.38054435782914
2025-10-14,A股深证,000980.SZ,25.000000000000007,-18.352941176470583,-22.588235294117645,21.529125398626505,-4.189389032934505
2025-10-14,A股科技,688679.SH,30.171428571428578,-2.15100965759439,-1.2291483757682227,25.339460477861905,-5.672281187046044
2025-10-22,A股北交所,920694.BJ,33.5948315643747,-10.53540587219344,-24.421416234887737,18.677623684684676,-5.8670156141531615
2025-10-27,A股科技,688766.SH,27.93522267206478,-12.025316455696203,-18.930379746835442,18.399275535473535,-3.2161803694808384
2025-10-30,A股北交所,920670.BJ,51.66435506241333,-20.347508001828984,-19.067215363511668,26.554507103848564,-7.805728878767722
2025-11-06,A股深证,002591.SZ,24.018126888217534,-3.7758830694275334,-16.44336175395859,20.660224058289206,-3.2918994692103976
2025-11-25,A股科技,688523.SH,23.971518987341767,13.05041480536056,26.675175494575633,17.350078554120355,4.580284259785083
2025-12-08,A股创业板,300427.SZ,37.729357798165125,7.660283097418817,15.820149875104084,25.036859269091952,0.4083726449289436
2025-12-08,A股北交所,920665.BJ,14.698983580922603,-4.158145875937283,4.362644853442403,10.548830065641052,-4.5201394384774805
2025-12-12,A股北交所,920680.BJ,73.33333333333334,-17.307692307692314,-41.15384615384616,28.857804261614564,8.006833655111413
2026-01-06,A股科技,688580.SH,25.048095421315896,10.76923076923077,4.692307692307688,21.72459597502404,-2.5092588298316496
2026-01-07,A股北交所,920092.BJ,25.526315789473692,-7.358490566037747,-4.381551362683445,18.81300196258738,-4.791232751223728
2026-01-12,A股创业板,301171.SZ,36.41488162344982,25.421487603305774,34.41322314049586,30.493760329843383,23.640099159691943
2026-01-12,A股科技,688679.SH,28.787291747384746,17.328519855595662,32.009626955475326,24.517000994784738,12.058783337672963
2026-01-13,A股创业板,301378.SZ,37.5946682823387,-1.1008366358432407,-3.5887274328489704,31.240534039982254,-2.1444362453044827
2026-01-13,A股北交所,920021.BJ,56.455696202531634,-11.084142394822,-16.019417475728144,37.553123985439015,-17.022887672205457
2026-01-13,A股科技,688258.SH,31.883333333333326,-5.718438013395668,-15.714646783773542,28.031071797949515,-12.341524671733492
2026-01-22,A股科技,688047.SH,27.654526801744034,-6.6452358229946205,-10.593199055703453,19.02347530276581,-2.5356907763443752
2026-01-26,A股科技,688323.SH,38.23809523809524,3.272476748191523,-6.476059249052712,21.576416481349735,-6.075878402419498
